name,price,stock_quantity
Product_1249,691.38,14
Product_1250,731.31,178
Product_1251,812.29,233
Product_1252,450.3,380
Product_1253,801.35,106
Product_1254,710.55,83
Product_1255,660.48,27
Product_1256,113.26,259
Product_1257,942.33,96
Product_1258,287.65,51
Product_1259,114.77,237
Product_1260,191.17,208
Product_1261,996.18,252
Product_1262,521.0,215
Product_1263,671.37,98
Product_1264,856.17,109
Product_1265,549.41,269
Product_1266,814.1,56
Product_1267,758.13,309
Product_1268,465.57,285
Product_1269,556.68,395
Product_1270,897.74,374
Product_1271,725.97,458
Product_1272,680.62,348
Product_1273,791.88,280
Product_1274,43.67,381
Product_1275,475.48,12
Product_1276,13.61,131
Product_1277,57.94,103
Product_1278,307.51,71
Product_1279,648.16,60
Product_1280,263.49,477
Product_1281,613.61,417
Product_1282,70.2,349
Product_1283,992.72,464
Product_1284,611.98,246
Product_1285,961.91,236
Product_1286,502.52,31
Product_1287,818.44,246
Product_1288,621.63,231
Product_1289,672.08,132
Product_1290,779.98,492
Product_1291,688.73,105
Product_1292,907.73,486
Product_1293,309.85,80
Product_1294,227.6,347
Product_1295,705.48,136
Product_1296,51.25,430
Product_1297,578.93,112
Product_1298,475.64,495
Product_1299,743.91,328
Product_1300,195.3,26
Product_1301,98.81,486
Product_1302,249.27,190
Product_1303,844.79,458
Product_1304,976.89,429
Product_1305,717.28,152
Product_1306,261.06,498
Product_1307,449.78,68
Product_1308,898.57,400
Product_1309,650.12,244
Product_1310,411.67,190
Product_1311,362.21,340
Product_1312,357.7,91
Product_1313,517.98,490
Product_1314,853.56,261
Product_1315,246.22,126
Product_1316,745.79,469
Product_1317,859.63,244
Product_1318,612.41,471
Product_1319,825.4,388
Product_1320,10.41,24
Product_1321,934.21,56
Product_1322,595.62,89
Product_1323,988.86,40
Product_1324,952.03,375
Product_1325,496.36,308
Product_1326,789.99,446
Product_1327,799.32,485
Product_1328,960.59,74
Product_1329,48.52,328
Product_1330,142.56,395
Product_1331,534.24,439
Product_1332,883.69,97
Product_1333,59.97,144
Product_1334,586.16,372
Product_1335,986.91,261
Product_1336,663.14,219
Product_1337,604.82,298
Product_1338,639.08,293
Product_1339,775.86,282
Product_1340,595.04,65
Product_1341,944.15,121
Product_1342,846.43,129
Product_1343,194.57,130
Product_1344,852.08,497
Product_1345,224.68,18
Product_1346,908.27,90
Product_1347,60.87,9
Product_1348,286.13,111
Product_1349,528.15,5
Product_1350,497.47,463
Product_1351,706.58,106
Product_1352,581.01,61
Product_1353,260.02,484
Product_1354,850.05,180
Product_1355,146.18,267
Product_1356,722.29,411
Product_1357,668.81,218
Product_1358,705.81,442
Product_1359,910.63,221
Product_1360,158.86,223
Product_1361,189.18,360
Product_1362,875.65,347
Product_1363,863.62,120
Product_1364,513.73,222
Product_1365,76.89,488
Product_1366,646.41,157
Product_1367,330.27,318
Product_1368,687.95,309
Product_1369,70.13,102
Product_1370,88.6,203
Product_1371,784.15,160
Product_1372,429.87,229
Product_1373,737.1,305
Product_1374,369.24,189
Product_1375,869.51,249
Product_1376,520.07,341
Product_1377,661.02,440
Product_1378,482.23,355
Product_1379,374.0,37
Product_1380,168.03,193
Product_1381,858.1,11
Product_1382,549.99,253
Product_1383,476.54,53
Product_1384,739.27,397
Product_1385,728.63,243
Product_1386,474.65,393
Product_1387,116.26,419
Product_1388,82.69,317
Product_1389,121.82,389
Product_1390,461.12,494
Product_1391,109.66,233
Product_1392,46.38,366
Product_1393,939.83,404
Product_1394,408.99,489
Product_1395,832.15,139
Product_1396,626.08,424
Product_1397,158.83,14
Product_1398,303.4,235
Product_1399,372.48,141
Product_1400,83.46,192
Product_1401,224.61,18
Product_1402,798.09,473
Product_1403,37.3,112
Product_1404,142.35,58
Product_1405,340.37,416
Product_1406,832.63,276
Product_1407,707.7,437
Product_1408,934.16,35
Product_1409,897.57,140
Product_1410,783.01,379
Product_1411,572.27,211
Product_1412,263.63,440
Product_1413,667.71,89
Product_1414,356.98,184
Product_1415,632.81,368
Product_1416,264.76,90
Product_1417,393.6,235
Product_1418,508.66,236
Product_1419,60.41,395
Product_1420,408.26,500
Product_1421,628.5,250
Product_1422,944.66,10
Product_1423,207.14,198
Product_1424,872.3,377
Product_1425,89.07,213
Product_1426,218.16,374
Product_1427,837.03,317
Product_1428,522.94,431
Product_1429,523.81,400
Product_1430,682.44,284
Product_1431,223.63,439
Product_1432,119.07,153
Product_1433,295.48,46
Product_1434,951.11,141
Product_1435,522.77,52
Product_1436,925.71,72
Product_1437,181.35,210
Product_1438,427.16,177
Product_1439,465.4,107
Product_1440,878.11,499
Product_1441,479.98,330
Product_1442,511.7,417
Product_1443,474.33,461
Product_1444,562.58,301
Product_1445,523.52,301
Product_1446,807.05,291
Product_1447,966.67,365
Product_1448,67.97,395
Product_1449,841.02,88
Product_1450,152.38,93
Product_1451,377.91,86
Product_1452,470.58,323
Product_1453,254.24,275
Product_1454,811.16,162
Product_1455,318.6,400
Product_1456,340.58,310
Product_1457,723.66,331
Product_1458,297.86,171
Product_1459,731.58,373
Product_1460,947.2,195
Product_1461,828.16,344
Product_1462,532.56,264
Product_1463,630.57,180
Product_1464,329.23,42
Product_1465,917.6,276
Product_1466,516.52,364
Product_1467,66.01,463
Product_1468,840.83,345
Product_1469,649.56,361
Product_1470,34.7,419
Product_1471,342.13,312
Product_1472,494.88,100
Product_1473,387.07,496
Product_1474,738.17,430
Product_1475,117.62,49
Product_1476,512.22,299
Product_1477,607.82,237
Product_1478,468.87,248
Product_1479,929.24,11
Product_1480,838.54,429
Product_1481,458.98,229
Product_1482,957.55,452
Product_1483,569.85,94
Product_1484,986.94,410
Product_1485,416.69,271
Product_1486,316.11,73
Product_1487,43.39,299
Product_1488,626.18,137
Product_1489,122.05,219
Product_1490,910.89,152
Product_1491,458.97,81
Product_1492,777.96,180
Product_1493,275.28,216
Product_1494,965.22,358
Product_1495,622.42,21
Product_1496,687.58,39
Product_1497,577.42,175
Product_1498,796.76,115
Product_1499,665.85,428
Product_1500,428.62,212
Product_1501,291.14,357
Product_1502,437.48,41
Product_1503,142.66,437
Product_1504,237.4,126
Product_1505,802.88,54
Product_1506,753.18,240
Product_1507,512.31,401
Product_1508,792.91,12
Product_1509,170.16,211
Product_1510,160.66,430
Product_1511,281.37,233
Product_1512,529.4,275
Product_1513,517.18,257
Product_1514,268.57,104
Product_1515,797.93,122
Product_1516,32.05,396
Product_1517,796.63,100
Product_1518,428.11,343
Product_1519,153.3,16
Product_1520,396.24,31
Product_1521,421.79,184
Product_1522,245.1,260
Product_1523,466.89,136
Product_1524,876.96,48
Product_1525,685.94,417
Product_1526,951.89,148
Product_1527,679.66,464
Product_1528,408.17,180
Product_1529,355.82,355
Product_1530,636.15,305
Product_1531,865.2,125
Product_1532,74.7,460
Product_1533,121.25,24
Product_1534,170.78,210
Product_1535,469.12,16
Product_1536,299.48,137
Product_1537,636.14,51
Product_1538,59.73,344
Product_1539,788.3,473
Product_1540,926.01,188
Product_1541,210.1,259
Product_1542,744.67,71
Product_1543,679.94,326
Product_1544,151.56,166
Product_1545,846.65,274
Product_1546,756.61,300
Product_1547,853.63,8
Product_1548,971.27,36
Product_1549,36.88,226
Product_1550,527.78,348
Product_1551,965.17,498
Product_1552,325.83,275
Product_1553,230.23,331
Product_1554,843.79,277
Product_1555,916.58,216
Product_1556,304.26,162
Product_1557,896.41,283
Product_1558,650.3,218
Product_1559,410.01,10
Product_1560,583.34,405
Product_1561,709.19,246
Product_1562,930.71,320
Product_1563,876.09,148
Product_1564,130.78,103
Product_1565,535.76,287
Product_1566,460.2,447
Product_1567,799.67,181
Product_1568,177.93,423
Product_1569,42.2,145
Product_1570,89.37,13
Product_1571,275.13,495
Product_1572,195.8,437
Product_1573,989.27,91
Product_1574,423.76,343
Product_1575,993.68,447
Product_1576,970.14,399
Product_1577,28.13,158
Product_1578,90.79,413
Product_1579,792.61,128
Product_1580,928.73,94
Product_1581,328.91,155
Product_1582,656.07,190
Product_1583,373.49,338
Product_1584,212.53,404
Product_1585,408.94,60
Product_1586,388.13,385
Product_1587,856.03,433
Product_1588,399.31,469
Product_1589,951.41,453
Product_1590,375.3,106
Product_1591,884.61,305
Product_1592,545.15,373
Product_1593,962.81,466
Product_1594,919.08,479
Product_1595,310.06,154
Product_1596,740.87,338
Product_1597,554.17,134
Product_1598,12.06,208
Product_1599,141.36,261
Product_1600,742.74,141
Product_1601,778.67,267
Product_1602,417.9,474
Product_1603,360.17,461
Product_1604,698.54,311
Product_1605,759.98,40
Product_1606,196.1,373
Product_1607,755.44,330
Product_1608,714.65,233
Product_1609,692.1,491
Product_1610,656.17,308
Product_1611,437.3,242
Product_1612,233.56,163
Product_1613,351.26,245
Product_1614,987.88,266
Product_1615,872.52,80
Product_1616,929.02,283
Product_1617,838.02,215
Product_1618,642.33,392
Product_1619,360.44,238
Product_1620,996.88,206
Product_1621,552.95,1
Product_1622,620.66,491
Product_1623,722.08,21
Product_1624,150.12,122
Product_1625,722.42,404
Product_1626,870.04,394
Product_1627,528.87,146
Product_1628,31.94,280
Product_1629,53.45,64
Product_1630,215.15,24
Product_1631,659.76,52
Product_1632,420.16,100
Product_1633,177.62,148
Product_1634,821.08,316
Product_1635,517.52,261
Product_1636,541.19,320
Product_1637,720.79,296
Product_1638,141.48,313
Product_1639,742.71,325
Product_1640,36.97,360
Product_1641,387.74,430
Product_1642,661.29,32
Product_1643,694.49,233
Product_1644,587.91,327
Product_1645,674.8,256
Product_1646,599.02,334
Product_1647,364.56,452
Product_1648,521.89,442
Product_1649,494.68,68
Product_1650,408.61,416
Product_1651,825.71,76
Product_1652,67.83,148
Product_1653,165.61,241
Product_1654,768.3,297
Product_1655,433.88,284
Product_1656,256.39,107
Product_1657,529.86,362
Product_1658,790.5,232
Product_1659,940.55,389
Product_1660,888.71,256
Product_1661,464.93,15
Product_1662,857.16,345
Product_1663,68.37,376
Product_1664,17.36,10
Product_1665,393.37,29
Product_1666,69.41,105
Product_1667,849.67,457
Product_1668,413.99,363
Product_1669,877.11,168
Product_1670,629.35,82
Product_1671,800.33,494
Product_1672,915.12,171
Product_1673,697.04,398
Product_1674,526.22,481
Product_1675,232.0,110
Product_1676,10.81,18
Product_1677,198.74,492
Product_1678,74.01,399
Product_1679,790.47,238
Product_1680,79.0,274
Product_1681,377.52,342
Product_1682,878.23,465
Product_1683,170.39,334
Product_1684,135.46,183
Product_1685,969.06,110
Product_1686,874.53,392
Product_1687,865.05,65
Product_1688,589.17,298
Product_1689,877.94,256
Product_1690,465.25,304
Product_1691,181.72,241
Product_1692,810.62,182
Product_1693,260.67,323
Product_1694,204.9,380
Product_1695,92.37,79
Product_1696,725.03,42
Product_1697,384.24,420
Product_1698,125.75,282
Product_1699,294.2,295
Product_1700,850.13,110
Product_1701,708.33,361
Product_1702,603.17,240
Product_1703,363.2,305
Product_1704,410.5,202
Product_1705,169.34,423
Product_1706,85.15,282
Product_1707,543.1,348
Product_1708,833.57,480
Product_1709,496.48,441
Product_1710,364.24,131
Product_1711,370.6,222
Product_1712,552.92,273
Product_1713,58.02,461
Product_1714,828.55,419
Product_1715,902.52,378
Product_1716,972.05,202
Product_1717,628.61,68
Product_1718,255.93,302
Product_1719,255.08,230
Product_1720,231.68,80
Product_1721,23.7,435
Product_1722,394.93,196
Product_1723,433.35,419
Product_1724,623.42,497
Product_1725,797.42,29
Product_1726,421.18,364
Product_1727,431.03,232
Product_1728,490.26,78
Product_1729,345.31,273
Product_1730,214.64,77
Product_1731,924.52,42
Product_1732,352.85,166
Product_1733,562.55,24
Product_1734,156.85,386
Product_1735,449.36,404
Product_1736,866.25,146
Product_1737,183.54,151
Product_1738,29.04,249
Product_1739,423.61,272
Product_1740,38.56,50
Product_1741,708.43,113
Product_1742,454.93,128
Product_1743,408.37,391
Product_1744,772.64,85
Product_1745,458.79,60
Product_1746,945.85,482
Product_1747,831.46,349
Product_1748,860.19,151
Product_1749,997.66,112
Product_1750,954.69,328
Product_1751,69.06,264
Product_1752,223.08,4
Product_1753,859.32,322
Product_1754,24.31,284
Product_1755,269.96,50
Product_1756,465.52,15
Product_1757,414.41,113
Product_1758,970.91,460
Product_1759,967.89,114
Product_1760,980.62,442
Product_1761,444.84,373
Product_1762,560.35,408
Product_1763,166.85,90
Product_1764,546.27,69
Product_1765,962.18,341
Product_1766,161.14,35
Product_1767,635.53,195
Product_1768,852.53,193
Product_1769,902.64,129
Product_1770,677.71,355
Product_1771,163.41,409
Product_1772,615.77,277
Product_1773,288.61,272
Product_1774,373.89,184
Product_1775,241.56,421
Product_1776,157.57,119
Product_1777,136.98,33
Product_1778,396.84,183
Product_1779,586.77,456
Product_1780,995.62,269
Product_1781,711.37,88
Product_1782,285.25,364
Product_1783,813.64,406
Product_1784,745.47,456
Product_1785,300.02,284
Product_1786,174.4,446
Product_1787,17.51,133
Product_1788,845.65,387
Product_1789,837.98,306
Product_1790,689.46,385
Product_1791,114.78,380
Product_1792,763.42,204
Product_1793,146.32,82
Product_1794,115.91,125
Product_1795,966.66,235
Product_1796,722.45,300
Product_1797,632.71,253
Product_1798,681.37,237
Product_1799,525.59,484
Product_1800,575.68,275
Product_1801,402.84,248
Product_1802,973.96,440
Product_1803,492.62,426
Product_1804,331.48,365
Product_1805,550.6,485
Product_1806,325.19,290
Product_1807,887.65,377
Product_1808,544.6,187
Product_1809,619.98,441
Product_1810,724.9,343
Product_1811,659.98,192
Product_1812,969.75,6
Product_1813,663.36,386
Product_1814,414.21,183
Product_1815,825.54,28
Product_1816,807.85,4
Product_1817,415.92,222
Product_1818,80.57,301
Product_1819,335.18,109
Product_1820,71.48,181
Product_1821,488.2,441
Product_1822,672.0,230
Product_1823,867.22,134
Product_1824,504.81,420
Product_1825,822.68,398
Product_1826,342.6,253
Product_1827,207.4,28
Product_1828,512.85,147
Product_1829,47.7,238
Product_1830,406.31,122
Product_1831,62.11,243
Product_1832,693.1,47
Product_1833,452.29,240
Product_1834,895.31,347
Product_1835,832.02,270
Product_1836,52.46,451
Product_1837,247.65,75
Product_1838,20.63,411
Product_1839,750.65,471
Product_1840,549.36,338
Product_1841,55.23,128
Product_1842,105.31,321
Product_1843,437.06,380
Product_1844,30.8,65
Product_1845,842.01,395
Product_1846,104.17,376
Product_1847,248.26,259
Product_1848,619.42,372
Product_1849,699.07,468
Product_1850,294.92,56
Product_1851,285.44,416
Product_1852,486.63,406
Product_1853,27.88,183
Product_1854,342.99,207
Product_1855,164.73,281
Product_1856,974.44,43
Product_1857,958.4,282
Product_1858,413.27,485
Product_1859,283.09,423
Product_1860,737.41,214
Product_1861,727.99,257
Product_1862,172.79,209
Product_1863,27.95,230
Product_1864,548.01,145
Product_1865,125.77,200
Product_1866,339.57,2
Product_1867,497.46,130
Product_1868,816.67,465
Product_1869,274.62,173
Product_1870,885.46,28
Product_1871,738.6,410
Product_1872,266.21,10
Product_1873,468.58,354
Product_1874,634.38,385
Product_1875,879.67,198
Product_1876,444.16,22
Product_1877,865.1,334
Product_1878,364.88,423
Product_1879,187.69,301
Product_1880,626.08,441
Product_1881,775.06,449
Product_1882,566.78,47
Product_1883,66.18,408
Product_1884,923.79,455
Product_1885,703.35,394
Product_1886,699.13,274
Product_1887,513.59,312
Product_1888,850.54,133
Product_1889,604.93,273
Product_1890,795.51,218
Product_1891,333.27,476
Product_1892,437.77,72
Product_1893,664.69,55
Product_1894,466.43,280
Product_1895,996.85,468
Product_1896,396.16,179
Product_1897,794.4,473
Product_1898,508.19,260
Product_1899,238.32,402
Product_1900,510.37,166
Product_1901,382.96,45
Product_1902,321.36,261
Product_1903,776.11,466
Product_1904,912.31,365
Product_1905,829.57,24
Product_1906,601.78,156
Product_1907,954.04,500
Product_1908,360.72,454
Product_1909,81.4,141
Product_1910,917.31,18
Product_1911,675.87,58
Product_1912,146.54,343
Product_1913,706.54,315
Product_1914,877.17,319
Product_1915,992.93,172
Product_1916,781.02,378
Product_1917,612.7,228
Product_1918,483.12,235
Product_1919,82.84,180
Product_1920,236.86,121
Product_1921,901.33,42
Product_1922,401.04,4
Product_1923,302.25,85
Product_1924,222.84,373
Product_1925,878.2,3
Product_1926,690.53,149
Product_1927,402.79,396
Product_1928,11.56,472
Product_1929,907.37,288
Product_1930,854.73,153
Product_1931,548.9,123
Product_1932,581.18,20
Product_1933,224.92,70
Product_1934,763.19,479
Product_1935,591.48,198
Product_1936,267.59,371
Product_1937,279.93,166
Product_1938,991.97,335
Product_1939,451.43,111
Product_1940,572.16,166
Product_1941,886.62,224
Product_1942,862.63,110
Product_1943,389.36,306
Product_1944,488.65,423
Product_1945,137.23,446
Product_1946,581.56,327
Product_1947,529.55,369
Product_1948,90.65,487
Product_1949,492.21,478
Product_1950,702.31,91
Product_1951,600.76,273
Product_1952,90.24,374
Product_1953,432.07,141
